date,temperature_2m_mean,relative_humidity_2m_mean,wind_speed_10m_mean,apparent_temperature_mean,dew_point_2m_mean,surface_pressure_mean,pressure_msl_mean,precipitation_sum,winddirection_10m_dominant,wind_gusts_10m_mean,et0_fao_evapotranspiration,rain_sum,cloud_cover_mean,soil_moisture_0_to_100cm_mean,soil_temperature_0_to_100cm_mean
2023-10-23 00:00:00+00:00,25.927084,91.03182,4.0621486,31.63817,-0.10625458,1011.18915,1012.2292,5.6,24.341118,9.554999,1.6029791,5.6,87.833336,0.4896122,28.197397
2023-10-24 00:00:00+00:00,26.25625,89.67669,4.1176186,32.18233,0.02708435,1010.8863,1011.925,5.0,28.810656,13.754999,3.7071474,5.0,71.375,0.49085796,28.209837
2023-10-25 00:00:00+00:00,27.70208,84.224915,3.1476972,33.975582,0.32916832,1010.6292,1011.6624,0.70000005,34.592342,10.2,3.9557695,0.70000005,79.625,0.48512912,28.362608
2023-10-26 00:00:00+00:00,27.5875,85.62101,4.157787,33.828854,0.21458054,1010.5871,1011.62085,5.7,50.905933,12.8550005,3.8979912,5.7,81.083336,0.47920832,28.522478
2023-10-27 00:00:00+00:00,26.752083,87.76104,5.6515546,32.547962,-0.4062462,1010.5135,1011.55,3.5,34.81692,15.569999,3.6148264,3.5,46.541668,0.47441006,28.51431
2023-10-28 00:00:00+00:00,27.34375,85.22634,3.9974148,33.477024,0.07708168,1009.7955,1010.8291,0.8,91.54824,12.089998,4.1105003,0.8,23.75,0.47342095,28.471811
2023-10-29 00:00:00+00:00,27.90625,79.88207,3.9912837,33.661724,-0.6104183,1009.993,1011.0249,1.1000001,98.65254,11.415001,4.2922683,1.1000001,20.75,0.46473864,28.644356
2023-10-30 00:00:00+00:00,28.037497,75.77627,6.2805924,32.926456,-0.8895817,1009.92694,1010.9585,0.2,53.328384,14.595,4.4990907,0.2,76.0,0.4596591,28.675936
2023-10-31 00:00:00+00:00,27.87292,75.29304,8.75208,32.184612,-0.21875,1010.2634,1011.2957,13.5,40.814972,19.320002,4.3494635,13.5,97.666664,0.45839798,28.685793
2023-11-01 00:00:00+00:00,26.010416,88.4306,7.3329515,30.998163,1.0687504,1010.2154,1011.25415,14.4,19.212767,16.754995,1.9711049,14.4,100.0,0.46272084,28.357103
2023-11-02 00:00:00+00:00,26.289583,91.52749,3.9589705,32.315544,0.86250114,1009.51294,1010.55,6.9,34.89503,11.669999,2.3199263,6.9,94.375,0.4657133,28.227148
2023-11-03 00:00:00+00:00,27.00208,87.212975,4.9218664,33.021618,-0.16666985,1008.64557,1009.679,2.8999999,27.272251,13.185002,3.8389225,2.8999999,67.375,0.462813,28.43113
2023-11-04 00:00:00+00:00,27.606249,85.6228,4.0294476,33.855522,0.27083397,1009.1346,1010.1667,3.3,27.519806,12.914998,3.779449,3.3,61.708332,0.45729828,28.572731
2023-11-05 00:00:00+00:00,27.43125,87.80823,4.449882,33.75603,0.28541756,1010.22455,1011.25836,2.4,32.8404,13.275001,3.4086337,2.4,75.791664,0.44815466,28.62419
2023-11-06 00:00:00+00:00,27.902082,83.303955,3.9104667,34.11201,-0.47916603,1010.3842,1011.41675,1.5,58.061596,14.759999,4.1558156,1.5,43.333332,0.44231167,28.749586
2023-11-07 00:00:00+00:00,27.808336,80.896736,5.370281,33.284184,-0.65625,1010.40063,1011.43335,0.9000001,91.41437,14.565001,3.7759154,0.9000001,82.458336,0.4350721,28.808939
2023-11-08 00:00:00+00:00,27.545835,83.288445,5.557223,33.095974,0.33749962,1010.2581,1011.29175,1.2,67.27362,16.17,3.1717544,1.2,96.791664,0.43012425,28.812609
2023-11-09 00:00:00+00:00,28.087502,79.95675,5.584624,33.68974,-0.23541641,1010.63885,1011.6709,1.5,100.840225,13.785,4.1904807,1.5,85.458336,0.4278675,28.942793
2023-11-10 00:00:00+00:00,27.831247,80.37416,5.2784805,33.430508,-0.11875343,1011.6662,1012.7,0.90000004,105.44639,15.000001,4.1662397,0.90000004,37.166668,0.42373884,28.995855
2023-11-11 00:00:00+00:00,27.741667,81.43684,6.5577135,33.05597,0.08958435,1011.5823,1012.61664,0.9000001,53.471054,16.56,3.5438242,0.9000001,88.333336,0.4182067,28.963858
2023-11-12 00:00:00+00:00,27.981245,80.880325,4.9199657,33.670216,0.12291527,1011.7498,1012.7834,1.3000001,62.899555,14.415001,3.8094144,1.3000001,76.666664,0.41378963,29.019043
2023-11-13 00:00:00+00:00,27.664587,80.258995,6.4279714,32.78639,-0.4374962,1012.1442,1013.17926,0.6,63.83286,17.205004,3.472272,0.6,65.25,0.4076363,28.990541
2023-11-14 00:00:00+00:00,27.625,79.56409,8.031938,32.4344,-0.12916946,1012.5312,1013.5667,1.5999999,33.487778,18.465,3.4765534,1.5999999,99.375,0.40412,28.95117
2023-11-15 00:00:00+00:00,27.737497,77.12787,9.187319,32.165546,-0.39583206,1012.74786,1013.7834,1.6000001,49.872772,22.815002,3.7465134,1.6000001,84.833336,0.39885378,28.979315
2023-11-16 00:00:00+00:00,27.927086,73.37191,8.798398,31.996002,-0.79166603,1013.0983,1014.1333,0.1,35.667236,19.724998,4.3128357,0.1,52.75,0.3964529,28.995504
2023-11-17 00:00:00+00:00,27.933332,69.65408,11.502791,31.160372,-0.8916645,1012.1409,1013.175,0.0,40.038136,23.954996,4.8910804,0.0,75.208336,0.39555168,29.012857
2023-11-18 00:00:00+00:00,27.483332,71.251366,10.399477,30.847504,0.068748474,1011.4942,1012.5291,0.9000001,39.069424,22.290003,4.375461,0.9000001,92.166664,0.39237335,28.93367
2023-11-19 00:00:00+00:00,27.072916,68.57787,9.360394,29.934679,-1.0104179,1011.0183,1012.05414,0.0,7.8915915,20.805,3.8236773,0.0,66.833336,0.38884377,28.88938
2023-11-20 00:00:00+00:00,27.362501,71.6061,4.9784617,31.435486,0.8687515,1010.40765,1011.4416,0.4,14.159888,12.704999,3.8148797,0.4,91.416664,0.3873658,28.920729
2023-11-21 00:00:00+00:00,27.4375,72.1465,7.110691,31.295012,0.21666527,1009.7707,1010.80414,0.8000001,49.73352,16.2,3.8917446,0.8000001,99.708336,0.38245046,28.946373
2023-11-22 00:00:00+00:00,27.079163,74.06389,5.4707026,31.28509,0.1708355,1009.2619,1010.29584,2.1,84.668,14.054999,3.7789376,2.1,67.291664,0.3814684,28.939562
2023-11-23 00:00:00+00:00,26.456251,83.38936,4.769101,31.512497,1.3958321,1009.2429,1010.2791,4.7,281.6336,14.055001,3.048023,4.7,72.791664,0.38027748,28.849318
2023-11-24 00:00:00+00:00,27.525007,82.07588,5.509091,32.92503,0.7208328,1009.9002,1010.93335,1.4000001,81.750755,16.41,3.602362,1.4000001,88.875,0.37910292,28.863836
2023-11-25 00:00:00+00:00,26.637499,79.4356,6.517274,31.040916,-1.260416,1010.9795,1012.01654,2.7999995,24.851551,15.825002,2.1896167,2.7999995,97.791664,0.37791577,28.759085
2023-11-26 00:00:00+00:00,27.4125,77.24808,8.2827835,31.758772,0.17500114,1010.0621,1011.09576,1.3000001,43.24063,19.275,3.7790027,1.3000001,32.375,0.3774267,28.739752
2023-11-27 00:00:00+00:00,27.933334,76.577515,7.4045377,32.596115,0.22291756,1009.66,1010.6917,1.0000001,97.38854,17.055,4.1226163,1.0000001,84.125,0.3744408,28.894981
2023-11-28 00:00:00+00:00,28.00625,77.35653,8.599264,32.66579,0.25208092,1010.3138,1011.34576,0.5,99.892685,20.654999,4.2749805,0.5,56.416668,0.36970124,29.030375
2023-11-29 00:00:00+00:00,28.06042,76.75064,7.5196013,32.77484,-0.0020866394,1011.33795,1012.3709,0.3,77.47119,19.47,3.7369313,0.3,86.041664,0.3667438,29.119875
2023-11-30 00:00:00+00:00,28.466665,73.33417,9.113482,32.75475,-0.3916626,1011.3227,1012.35406,0.1,48.330204,20.235003,4.110281,0.1,90.916664,0.36130834,29.220335
2023-12-01 00:00:00+00:00,28.179167,74.992714,8.924332,32.565228,0.12916374,1010.9971,1012.02924,1.0,53.06967,21.029999,3.9619613,1.0,81.541664,0.35599163,29.283691
2023-12-02 00:00:00+00:00,28.210413,72.59052,8.423862,32.334713,-0.6041641,1011.21783,1012.25,0.0,55.13878,19.635,4.188663,0.0,52.125,0.35252416,29.336401
2023-12-03 00:00:00+00:00,27.720833,75.18449,7.757911,32.00165,0.1791687,1011.77814,1012.81244,1.0000001,69.16319,20.445,3.7607682,1.0000001,59.75,0.35041666,29.340212
2023-12-04 00:00:00+00:00,28.391665,72.200676,7.5549536,32.638123,-0.28750038,1010.1736,1011.20416,0.3,65.1577,17.429996,4.403956,0.3,58.916668,0.34884503,29.41098
2023-12-05 00:00:00+00:00,27.789583,81.367455,2.8720627,33.658825,1.7166672,1009.64276,1010.675,3.1,12.09478,11.400001,3.4493918,3.1,76.791664,0.3471913,29.484068
2023-12-06 00:00:00+00:00,26.947916,85.59504,4.7508235,32.620213,0.03541565,1010.6931,1011.72925,6.3,15.255204,13.44,3.288611,6.3,96.916664,0.34732917,29.38227
2023-12-07 00:00:00+00:00,27.141668,82.59005,5.4527655,32.441563,-0.39375114,1010.0112,1011.0457,1.4000001,110.45423,14.699999,3.588783,1.4000001,73.0,0.35528716,29.282127
2023-12-08 00:00:00+00:00,28.01458,75.68114,7.4427195,32.610344,-0.7020817,1010.38055,1011.41254,0.0,118.93571,16.5,3.9082997,0.0,67.458336,0.35397586,29.37256
2023-12-09 00:00:00+00:00,27.327082,77.49575,6.7862687,31.876097,-0.21667099,1010.4239,1011.4583,0.5,102.57245,15.794997,3.8664455,0.5,16.291666,0.35217956,29.359352
2023-12-10 00:00:00+00:00,27.800001,73.869225,6.2253065,32.131115,-0.5583286,1009.7845,1010.81665,0.2,96.823364,14.985,3.9200487,0.2,41.25,0.35018042,29.407728
2023-12-11 00:00:00+00:00,27.062498,80.83686,4.594964,32.155437,1.0416641,1010.56036,1011.59576,1.2,46.332085,13.529999,3.3941488,1.2,39.958332,0.34763622,29.365335
2023-12-12 00:00:00+00:00,28.149994,73.93467,7.671393,32.426395,-0.72291565,1010.49335,1011.5249,0.0,62.13463,17.204998,4.114265,0.0,49.0,0.3458446,29.38375
2023-12-13 00:00:00+00:00,28.270834,74.54342,7.1635523,32.881855,0.37291527,1011.8548,1012.88745,1.8000001,78.300316,17.894999,4.0990396,1.8000001,34.791668,0.34499046,29.469353
2023-12-14 00:00:00+00:00,27.879164,69.81086,10.461097,31.192253,-1.293747,1012.6027,1013.6375,0.8000001,59.08443,24.36,3.9778938,0.8000001,61.375,0.3403941,29.438818
2023-12-15 00:00:00+00:00,27.252083,75.46113,7.2372084,31.293083,0.59166336,1011.564,1012.5999,19.5,28.17396,18.285,2.899654,19.5,71.541664,0.34095,29.335707
2023-12-16 00:00:00+00:00,26.1625,85.61053,5.278563,31.208694,1.1604156,1011.7727,1012.81244,2.3999999,357.27374,15.014998,2.6905243,2.3999999,63.583332,0.34889045,29.012877
2023-12-17 00:00:00+00:00,27.181246,68.98972,10.665461,29.972267,-2.8187485,1012.14667,1013.18335,2.3,29.195196,23.550003,4.3436985,2.3,76.083336,0.3426746,29.03444
2023-12-18 00:00:00+00:00,26.87292,78.98446,8.381214,31.103651,2.1270828,1011.55023,1012.58746,1.1,26.457287,21.164997,3.3547797,1.1,84.708336,0.34113002,28.93396
2023-12-19 00:00:00+00:00,27.564583,76.180824,9.018526,31.678833,-0.025001526,1010.78687,1011.82074,2.0,83.17772,19.574999,3.8875425,2.0,93.083336,0.34064126,29.00152
2023-12-20 00:00:00+00:00,27.912504,76.53814,4.755722,32.91101,0.3979187,1010.55493,1011.5876,1.6000001,106.30371,12.45,3.6748545,1.6000001,70.041664,0.34003162,29.097063
2023-12-21 00:00:00+00:00,27.256254,80.83203,4.6616817,32.411926,0.43125534,1010.99384,1012.02924,2.8999999,87.74803,13.379999,2.703579,2.8999999,93.541664,0.34145498,28.98758
2023-12-22 00:00:00+00:00,25.820831,76.6772,12.346421,28.577269,-2.2625008,1013.6695,1014.7126,7.9999995,12.413354,27.149998,3.109861,7.9999995,92.291664,0.34913874,28.70408
2023-12-23 00:00:00+00:00,25.252085,77.63752,13.824745,27.660566,-0.28958893,1015.1243,1016.1709,0.4,10.183584,28.77,3.218703,0.4,81.833336,0.35443255,28.40127
2023-12-24 00:00:00+00:00,26.627083,77.15478,10.5777025,30.206284,1.1604156,1014.41315,1015.45416,1.6000001,18.407896,22.83,3.641801,1.6000001,93.583336,0.35727665,28.33925
2023-12-25 00:00:00+00:00,26.574995,75.827324,11.0658865,29.806135,-0.41666603,1013.43085,1014.47076,2.2,23.348759,23.984995,3.6796536,2.2,67.666664,0.3555754,28.359415
2023-12-26 00:00:00+00:00,26.629168,79.89269,8.657869,30.811476,1.0166683,1014.126,1015.1667,1.2,33.654736,20.745003,3.314372,1.2,71.041664,0.3544083,28.290956
2023-12-27 00:00:00+00:00,26.833336,81.707306,5.4298964,31.796915,0.46875,1014.9218,1015.9626,2.1000001,70.38785,13.995,3.428215,2.1000001,38.875,0.35127047,28.404734
2023-12-28 00:00:00+00:00,27.133337,78.19349,5.6942344,31.725222,-0.5479126,1013.89056,1014.92926,1.4000001,93.27041,13.124998,3.674173,1.4000001,30.166666,0.3494121,28.466978
2023-12-29 00:00:00+00:00,27.089582,78.70321,6.3831563,31.616714,0.110414505,1012.1213,1013.15845,1.4,65.94833,14.955,3.6692183,1.4,28.291666,0.34765586,28.507874
2023-12-30 00:00:00+00:00,27.491667,78.108795,5.874493,32.26157,0.2437458,1010.7908,1011.82495,2.2,88.330055,14.49,3.7143054,2.2,86.791664,0.3464946,28.529459
2023-12-31 00:00:00+00:00,26.695833,86.26951,3.5335386,32.4208,1.0645866,1011.2,1012.2375,2.0,341.0167,11.069998,3.1958976,2.0,81.083336,0.3466083,28.54429
2024-01-01 00:00:00+00:00,26.585419,86.6489,3.460354,32.262337,-0.0395813,1010.5879,1011.62506,2.3,292.0113,12.195,3.1441364,2.3,76.583336,0.3490113,28.480352
2024-01-02 00:00:00+00:00,26.625002,85.49586,4.1411705,32.050472,-0.20416832,1010.16766,1011.20416,1.5000001,20.555964,12.495001,2.9328225,1.5000001,66.25,0.3467046,28.429108
2024-01-03 00:00:00+00:00,27.141665,81.69247,4.116269,32.564068,-0.27082825,1010.336,1011.3709,0.3,16.598183,11.639999,3.632458,0.3,49.708332,0.34399247,28.554695
2024-01-04 00:00:00+00:00,27.652084,73.934074,6.309735,31.920835,-1.3125076,1010.87885,1011.91235,0.0,45.525604,14.775001,3.6944675,0.0,58.625,0.3400292,28.643057
2024-01-05 00:00:00+00:00,27.38125,73.43151,5.897535,31.597647,-0.28333282,1012.39716,1013.4333,0.70000005,75.89986,14.250001,3.860034,0.70000005,89.458336,0.33689666,28.654413
2024-01-06 00:00:00+00:00,27.235418,70.69116,4.982308,31.056025,-0.87083244,1012.5632,1013.59985,0.0,64.33018,13.0199995,3.6776814,0.0,65.291664,0.3346279,28.649292
2024-01-07 00:00:00+00:00,27.027082,68.336296,7.2278366,30.224356,-0.6708336,1012.96606,1014.00433,0.0,99.198074,17.009998,4.0929165,0.0,72.541664,0.33256546,28.69227
2024-01-08 00:00:00+00:00,27.247917,72.94071,8.212917,30.921082,1.3020821,1012.32574,1013.3626,5.7000003,98.93056,19.035,3.790549,5.7000003,58.708332,0.33067292,28.646978
2024-01-09 00:00:00+00:00,26.885416,80.319725,5.0100656,31.714148,1.1500015,1011.33813,1012.375,1.0,93.03934,14.37,3.2746634,1.0,29.291666,0.33062539,28.599977
2024-01-10 00:00:00+00:00,27.045832,80.102905,5.7120132,31.93486,0.17708206,1010.19806,1011.23334,2.0,331.57404,15.179999,3.8183014,2.0,26.583334,0.32970917,28.67875
2024-01-11 00:00:00+00:00,26.789583,74.74953,6.0267797,30.720972,-1.458334,1011.08813,1012.12494,0.1,83.473495,15.974999,3.629611,0.1,52.875,0.32844004,28.713165
2024-01-12 00:00:00+00:00,26.37708,68.98844,7.7538867,29.187988,-1.6604137,1011.39886,1012.4375,0.0,105.4161,17.714998,3.8151205,0.0,55.708332,0.32535294,28.705252
2024-01-13 00:00:00+00:00,26.681252,65.69699,8.686422,29.071058,-0.54166794,1011.97833,1013.0168,0.0,97.45202,19.515001,4.100335,0.0,67.708336,0.32209542,28.678858
2024-01-14 00:00:00+00:00,26.75208,65.010796,7.0908127,29.367037,-0.049999237,1013.13995,1014.1792,0.1,113.07042,17.25,3.9086807,0.1,72.791664,0.31946585,28.68881
2024-01-15 00:00:00+00:00,26.64583,66.58636,7.8382344,29.265028,0.21666527,1012.6735,1013.7126,1.1,63.578407,17.970001,4.020538,1.1,83.5,0.3185471,28.711084
2024-01-16 00:00:00+00:00,26.175001,64.53892,10.514624,28.018293,-1.0229168,1013.1047,1014.14575,0.0,83.72996,23.144999,4.639972,0.0,52.5,0.3181971,28.683668
2024-01-17 00:00:00+00:00,25.9,63.35436,9.706708,27.517565,-0.67708206,1013.3076,1014.35004,0.1,58.679085,22.289997,4.420085,0.1,91.333336,0.3170583,28.59379
2024-01-18 00:00:00+00:00,26.025,69.18264,8.704546,28.467957,1.7041645,1011.93036,1012.97076,1.0,50.62777,19.755001,3.7185361,1.0,70.041664,0.31721294,28.475481
2024-01-19 00:00:00+00:00,26.84375,70.8913,8.854888,29.880358,1.1812534,1010.95087,1011.9875,0.8,97.51714,19.560001,3.9041734,0.8,73.083336,0.31652,28.63698
2024-01-20 00:00:00+00:00,26.452085,72.61258,5.145646,30.160654,0.1333313,1011.1992,1012.23737,2.4999998,100.25411,13.785,3.6292489,2.4999998,44.291668,0.31737623,28.702208
2024-01-21 00:00:00+00:00,27.26042,72.26857,5.4545584,31.312258,0.6645851,1012.4592,1013.49585,0.6,113.53238,14.22,3.8793647,0.6,81.416664,0.31724963,28.812376
2024-01-22 00:00:00+00:00,26.856249,76.371,6.3440022,30.996758,0.5645828,1012.69086,1013.7292,2.8999999,111.80148,17.19,3.3632839,2.8999999,51.25,0.3176562,28.781311
2024-01-23 00:00:00+00:00,26.320831,80.26368,4.9718833,30.89177,0.375,1013.68365,1014.72504,2.5,341.17502,14.204998,3.187462,2.5,93.333336,0.3204225,28.70648
2024-01-24 00:00:00+00:00,26.414583,67.06307,9.708277,28.684153,-2.927084,1015.2741,1016.3167,0.0,21.90763,22.634996,3.791613,0.0,57.708332,0.31894207,28.642189
2024-01-25 00:00:00+00:00,25.870834,65.14587,8.428913,27.921196,-0.9541664,1017.2536,1018.3,0.0,41.512157,18.779999,3.7380712,0.0,68.5,0.3168017,28.560875
2024-01-26 00:00:00+00:00,25.1625,64.59023,7.5780497,26.898537,-0.83124924,1018.0253,1019.07495,0.2,81.9057,16.754997,3.2800567,0.2,81.5,0.3157679,28.367311
2024-01-27 00:00:00+00:00,24.691666,66.37528,11.427721,25.884752,-0.18125343,1017.11597,1018.1665,0.0,64.24194,24.164999,4.2818613,0.0,91.666664,0.31433836,28.197044
2024-01-28 00:00:00+00:00,24.927084,67.02463,12.770981,26.091513,0.35416985,1017.18353,1018.23315,0.0,49.76371,26.835,4.4278708,0.0,73.083336,0.31356418,28.107103
2024-01-29 00:00:00+00:00,25.562502,63.50529,12.667909,26.713243,-0.20416832,1017.05255,1018.0999,0.2,73.39297,26.654999,4.806358,0.2,72.083336,0.31250998,28.058603
2024-01-30 00:00:00+00:00,25.800001,65.27105,10.326272,27.433496,0.48749924,1016.0003,1017.0457,0.0,80.00951,22.275002,4.4868436,0.0,52.666668,0.31012794,28.096977
2024-01-31 00:00:00+00:00,26.30625,69.0464,8.868719,28.815453,1.6000023,1015.1738,1016.21655,0.2,96.77043,20.819998,3.799332,0.2,56.625,0.30553252,28.216728
2024-02-01 00:00:00+00:00,27.085419,69.452675,8.968532,30.029581,0.61458206,1014.4687,1015.5083,0.1,92.80976,19.83,4.542614,0.1,44.083332,0.30369338,28.401688
2024-02-02 00:00:00+00:00,27.541666,67.15584,9.910043,30.249819,-0.18541718,1014.0544,1015.09174,0.0,98.11701,22.154997,4.7244115,0.0,70.125,0.30250585,28.614458
2024-02-03 00:00:00+00:00,27.604166,68.62081,11.032626,30.44121,0.49791718,1013.9504,1014.98737,0.0,105.65487,23.549997,5.0266805,0.0,62.5,0.30466205,28.696539
2024-02-04 00:00:00+00:00,28.268751,64.743614,11.625266,30.864065,-0.46458244,1014.04,1015.075,0.0,110.04725,25.38,5.468087,0.0,14.333333,0.30462632,28.915964
2024-02-05 00:00:00+00:00,27.887499,68.71827,10.801235,30.897804,0.83333397,1014.122,1015.15826,0.2,105.9201,23.189997,4.615762,0.2,28.416666,0.3040641,29.065086
2024-02-06 00:00:00+00:00,27.50625,68.07699,8.084641,30.686172,-0.60416794,1014.333,1015.37067,0.0,97.960045,19.965,4.5453434,0.0,46.25,0.3034805,29.192772
2024-02-07 00:00:00+00:00,27.489584,64.73448,9.4435835,30.141977,-0.8374977,1012.63043,1013.66656,0.0,126.63218,22.169998,5.254044,0.0,30.833334,0.3014234,29.331024
2024-02-08 00:00:00+00:00,27.395834,67.27653,7.538898,30.674881,0.6791649,1011.81445,1012.84985,0.0,149.10017,19.530003,4.9166527,0.0,8.25,0.3004284,29.423498
2024-02-09 00:00:00+00:00,27.36458,67.96262,6.1980143,30.856726,0.17500114,1014.0996,1015.1375,2.7,113.10019,16.62,4.434592,2.7,23.416666,0.30093625,29.546858
2024-02-10 00:00:00+00:00,27.462496,65.74569,8.601482,30.267782,-0.53541756,1015.9937,1017.03345,1.4000001,68.12816,20.234999,4.7761364,1.4000001,43.166668,0.30160502,29.558832
2024-02-11 00:00:00+00:00,27.202082,60.5079,10.127285,29.125145,-1.666666,1016.7295,1017.7708,0.0,75.2731,22.605001,5.3868227,0.0,60.916668,0.30105123,29.513794
2024-02-12 00:00:00+00:00,26.391665,60.495663,10.363703,27.922235,-0.6291714,1017.3469,1018.3916,0.0,84.960594,23.954996,5.022074,0.0,42.208332,0.29863542,29.464334
2024-02-13 00:00:00+00:00,27.122917,60.834026,12.252248,28.704918,0.8729229,1016.54193,1017.58344,0.0,82.70999,27.075,5.166285,0.0,56.25,0.2980037,29.380775
2024-02-14 00:00:00+00:00,27.933334,65.4989,11.735138,30.423956,1.7458286,1014.7424,1015.77905,0.0,101.21749,25.634998,5.1818423,0.0,42.958332,0.29611495,29.50094
2024-02-15 00:00:00+00:00,27.949999,65.25863,7.0947957,31.069181,-0.074998856,1014.15137,1015.18756,0.2,101.30986,18.87,4.3444834,0.2,62.583332,0.29538375,29.646479
2024-02-16 00:00:00+00:00,27.0375,68.61045,6.1387362,30.300863,0.24583626,1013.9609,1014.99994,1.0000001,114.480675,15.6,3.4916406,1.0000001,52.958332,0.29514918,29.64804
2024-02-17 00:00:00+00:00,27.766665,62.25981,13.650533,29.504328,-1.3187523,1012.88525,1013.92084,0.0,104.93986,28.799997,5.582024,0.0,31.458334,0.2952192,29.783087
2024-02-18 00:00:00+00:00,28.112497,61.266693,8.122344,30.710762,0.21875,1013.7066,1014.74164,0.0,116.564964,19.83,4.916453,0.0,41.75,0.2949821,29.881544
2024-02-19 00:00:00+00:00,28.239584,61.318996,14.84156,29.960068,0.14999771,1014.2271,1015.2624,0.0,101.75845,31.005003,5.829335,0.0,64.291664,0.29560128,29.96992
2024-02-20 00:00:00+00:00,28.247917,60.31743,12.620771,30.203758,-0.44999504,1013.9567,1014.99164,0.0,101.55842,27.029999,6.1713057,0.0,60.0,0.29468003,29.971916
2024-02-21 00:00:00+00:00,28.233332,58.797916,14.332472,29.673111,-0.22916985,1013.4822,1014.5166,0.0,95.57967,30.224998,5.844758,0.0,59.333332,0.2947716,29.975897
2024-02-22 00:00:00+00:00,28.529167,64.342155,11.777336,31.14502,1.7041664,1013.4539,1014.4876,0.0,108.336365,25.74,5.3264737,0.0,52.208332,0.29388666,30.021942
2024-02-23 00:00:00+00:00,28.170835,65.969795,11.057558,30.939993,0.08958435,1013.57764,1014.6125,0.0,99.61266,24.749998,5.1750283,0.0,39.25,0.2945334,30.08754
2024-02-24 00:00:00+00:00,28.812502,60.581112,8.477591,31.684853,-1.0083313,1013.3842,1014.4167,0.1,68.198555,21.329998,5.4822764,0.1,40.0,0.29401168,30.237192
2024-02-25 00:00:00+00:00,28.308332,66.3371,11.128433,31.288137,1.5270805,1012.55835,1013.5916,1.4000001,106.054886,25.769999,4.636951,1.4000001,47.958332,0.29490083,30.287043
2024-02-26 00:00:00+00:00,27.706251,60.054707,15.24434,29.048416,-2.53125,1013.5262,1014.5625,0.0,98.57469,31.214996,6.202632,0.0,19.541666,0.29498038,30.205523
2024-02-27 00:00:00+00:00,27.237503,60.115124,13.434841,28.571894,-0.6083298,1013.616,1014.65424,0.0,93.168304,28.559998,6.0903087,0.0,30.25,0.29334834,30.12042
2024-02-28 00:00:00+00:00,27.108332,59.42334,14.80443,28.12858,-0.27083588,1013.1287,1014.16656,0.0,86.60779,30.869999,6.4108634,0.0,29.708334,0.29253337,30.07904
2024-02-29 00:00:00+00:00,27.829165,61.65823,13.308711,29.611876,1.3270836,1012.73975,1013.77515,0.1,98.595795,28.92,5.886345,0.1,48.5,0.2927058,30.060728
2024-03-01 00:00:00+00:00,27.733332,61.910614,7.5285144,30.227156,-0.010414124,1012.27325,1013.30835,0.0,102.56536,19.304998,4.6688147,0.0,32.791668,0.2921554,30.139189
2024-03-02 00:00:00+00:00,27.543747,61.485016,8.105669,29.778175,-0.28125,1012.0813,1013.1167,0.0,110.453125,19.154999,4.495001,0.0,34.833332,0.29120508,30.20331
2024-03-03 00:00:00+00:00,27.527084,58.65501,10.787321,29.195229,-0.79792213,1012.3392,1013.37506,0.0,109.709236,24.479996,5.8093576,0.0,60.666668,0.29156077,30.240211
2024-03-04 00:00:00+00:00,27.912498,66.08101,9.930771,30.876059,2.7250023,1011.34155,1012.37494,3.6000001,110.42241,22.229998,4.827127,3.6000001,38.5,0.2926083,30.235643
2024-03-05 00:00:00+00:00,28.752089,58.377163,14.771988,30.413946,-1.7875004,1009.9085,1010.9375,0.0,113.37323,30.480005,6.7455997,0.0,19.791666,0.29103962,30.423836
2024-03-06 00:00:00+00:00,28.224998,63.164307,8.195747,31.390188,0.99583435,1009.3364,1010.3669,0.0,208.69995,19.739998,5.882062,0.0,41.208332,0.28996545,30.46158
2024-03-07 00:00:00+00:00,28.056252,67.160866,8.355412,31.390053,1.0020828,1009.9768,1011.00836,0.2,136.57129,20.939997,4.925047,0.2,26.125,0.28934333,30.533438
2024-03-08 00:00:00+00:00,27.84375,65.6957,8.919179,30.788095,-0.5375004,1010.82935,1011.86255,0.8000001,112.921455,21.465,4.765047,0.8000001,75.541664,0.28941587,30.519606
2024-03-09 00:00:00+00:00,27.735413,66.56093,9.416796,30.732546,0.20833397,1011.8281,1012.8625,3.5,92.155235,22.38,4.8562717,3.5,96.625,0.2904425,30.422354
2024-03-10 00:00:00+00:00,27.822914,63.305355,9.962578,30.34453,-0.92499924,1013.972,1015.00836,1.2,79.463234,23.085,5.424834,1.2,66.625,0.2891704,30.389397
2024-03-11 00:00:00+00:00,27.9,63.39502,8.512432,30.562347,0.31874847,1013.68085,1014.7168,0.4,55.26641,20.07,4.1582885,0.4,98.416664,0.28850123,30.29075
2024-03-12 00:00:00+00:00,27.329163,77.11972,5.97075,31.969849,2.6166668,1012.13055,1013.16675,12.0,101.30995,17.325,4.40031,12.0,97.0,0.29013547,30.345085
2024-03-13 00:00:00+00:00,27.570833,71.93734,10.42377,31.084742,-0.9249954,1012.7099,1013.74585,0.4,105.95783,23.955,5.013736,0.4,74.583336,0.29019248,30.236792
2024-03-14 00:00:00+00:00,27.533335,67.981445,9.485207,30.686913,-0.9541702,1012.84717,1013.8833,5.8,108.88618,21.135002,5.149508,5.8,52.208332,0.28884128,30.139105
